date,symbol,close,open,high,low,volume,deliverable_volume,%deliverble,daily_return,ma_10,ma_50,vwap
2000-03-13,CIPLA,1051.45,990.0,1051.45,988.0,17374,0.0,0.0,8.001643469775566,978.3300000000002,1174.107,1038.39
2000-03-14,CIPLA,1135.6,1060.0,1135.6,990.0,58944,0.0,0.0,8.003233629749374,976.94,1167.672,1102.85
2000-03-15,CIPLA,1150.4,1224.0,1226.45,1125.0,94629,0.0,0.0,1.3032758013385104,986.225,1161.375,1203.87
2000-03-16,CIPLA,1063.25,1175.0,1175.0,1060.0,30595,0.0,0.0,-7.57562586926287,995.255,1153.939,1085.76
2000-03-21,CIPLA,1135.15,1099.0,1148.35,1049.0,77800,0.0,0.0,6.7622854455678505,1019.255,1149.525,1140.15
2000-03-22,CIPLA,1167.9,1151.0,1185.0,1120.0,57847,0.0,0.0,2.885081266792944,1043.08,1147.932,1160.11
2000-03-23,CIPLA,1165.15,1155.0,1180.0,1121.0,34038,0.0,0.0,-0.2354653651853722,1067.125,1147.1170000000002,1152.76
2000-03-24,CIPLA,1118.15,1130.2,1169.0,1086.0,21160,0.0,0.0,-4.033815388576578,1086.2000000000005,1147.195,1122.22
2000-03-27,CIPLA,1064.4,1130.0,1132.0,1029.0,24831,0.0,0.0,-4.807047355006033,1102.5,1144.415,1093.72
2000-03-28,CIPLA,1027.6,1040.0,1069.45,1000.0,24788,0.0,0.0,-3.4573468620819447,1107.9050000000002,1139.0259999999998,1029.93
2000-03-29,CIPLA,1048.4,1087.0,1095.0,1035.0,26846,0.0,0.0,2.02413390424292,1107.6,1134.38,1056.16
2000-03-30,CIPLA,1050.8,1022.05,1069.0,1011.0,30069,0.0,0.0,0.228920259442944,1099.12,1129.995,1043.77
2000-03-31,CIPLA,1133.35,1075.0,1134.9,1025.0,71545,0.0,0.0,7.855919299581271,1097.415,1128.259,1109.59
2000-04-03,CIPLA,1201.1,1179.0,1224.05,1141.0,139235,0.0,0.0,5.977853266863731,1111.2,1128.204,1189.84
