date,symbol,close,open,high,low,volume,deliverable_volume,%deliverble,daily_return,ma_10,ma_50,vwap
2004-08-31,LT,833.15,824.4,835.0,817.0,222351,59014,0.2653999999999999,1.5355554201450294,812.4200000000001,761.4780000000001,826.94
2004-09-01,LT,874.0,821.05,879.5,800.0,1104602,228570,0.2069,4.903078677309014,822.575,766.239,861.94
2004-09-02,LT,860.15,865.0,898.3,855.1,1182700,261786,0.2213,-1.5846681922196848,827.65,771.1220000000001,878.38
2004-09-03,LT,860.6,858.0,875.85,850.0,802113,154593,0.1927,0.0523164564320222,833.9200000000001,774.9680000000001,863.12
2004-09-06,LT,855.15,867.0,876.0,853.3,494799,77670,0.157,-0.6332791075993494,839.335,778.943,863.09
2004-09-07,LT,856.35,864.0,868.0,852.2,348205,80885,0.2323,0.1403262585511377,842.4649999999999,782.6360000000001,858.8
2004-09-08,LT,853.85,865.7,865.7,848.9,296994,51327,0.1728,-0.2919367081216761,844.39,785.81,856.28
2004-09-09,LT,848.3,860.0,864.0,845.0,412212,115685,0.2806,-0.6499970720852732,847.925,787.8720000000001,854.14
2004-09-10,LT,849.6,853.7,853.7,844.0,278116,86491,0.311,0.1532476718142161,851.1700000000001,790.2540000000001,848.51
2004-09-13,LT,840.75,850.0,850.0,837.1,597616,286450,0.4793,-1.041666666666674,853.1899999999999,792.688,841.82
2004-09-14,LT,844.4,835.0,852.7,826.1,663387,224532,0.3385,0.4341361879274474,854.3149999999999,794.984,835.6
2004-09-15,LT,839.2,850.0,855.0,831.35,439092,172055,0.3918,-0.6158218853623776,850.835,797.2139999999999,845.12
2004-09-16,LT,846.5,839.0,849.5,836.0,240005,79488,0.3312,0.8698760724499488,849.47,799.905,842.68
2004-09-17,LT,854.05,848.8,867.9,842.0,390731,81866,0.2095,0.8919078558771387,848.8149999999999,802.091,858.22
2004-09-20,LT,861.1,856.5,865.0,855.0,192360,60134,0.3126,0.8254786019553872,849.4100000000001,804.828,860.44
2004-09-21,LT,855.25,867.0,867.0,850.0,187594,58353,0.3111,-0.679363604691674,849.3,807.31,857.05
2004-09-22,LT,871.65,863.9,882.0,857.15,455208,111737,0.2455,1.917567962584044,851.0799999999999,810.4070000000002,871.95
2004-09-23,LT,857.9,865.0,880.0,850.15,204766,32849,0.1604,-1.5774680204210356,852.04,813.077,869.07
2004-09-24,LT,874.55,870.0,877.85,862.0,291144,137218,0.4713,1.940785639351894,854.5349999999999,815.449,870.15
2004-09-27,LT,874.4,884.9,890.0,870.15,428880,117037,0.2729,-0.0171516780058333,857.9,817.6340000000001,880.69
2004-09-28,LT,857.6,880.0,880.0,849.15,234660,83770,0.357,-1.9213174748398896,859.22,818.93,866.25
2004-09-29,LT,850.75,855.0,865.0,848.6,221933,67939,0.3061,-0.7987406716417955,860.375,820.0189999999999,855.79
2004-09-30,LT,855.85,858.0,863.0,852.0,156371,70347,0.4499,0.5994710549515059,861.3100000000001,821.452,856.81
2004-10-01,LT,875.25,857.0,879.0,857.0,247901,104752,0.4226,2.2667523514634524,863.43,823.444,870.01
2004-10-04,LT,877.15,880.0,894.85,871.25,231803,119275,0.5146000000000001,0.2170808340474117,865.0349999999999,825.4889999999999,881.42
2004-10-05,LT,862.45,875.0,881.0,860.1,164121,66251,0.4037,-1.6758821182237815,865.7549999999999,826.929,867.74
2004-10-06,LT,847.6,869.0,874.0,845.0,240900,107479,0.4462,-1.72183894718535,863.35,828.4470000000001,855.34
2004-10-07,LT,848.75,855.0,859.0,841.5,281421,111956,0.3978,0.1356772062293565,862.4350000000001,829.8870000000002,849.43
2004-10-08,LT,842.15,849.8,853.0,840.0,280669,194785,0.6940000000000001,-0.7776141384388868,859.195,831.2359999999999,845.61
2004-10-09,LT,844.4,850.0,855.5,841.0,84456,14790,0.1751,0.2671733064181003,856.195,832.923,847.8
2004-10-11,LT,847.1,854.9,854.9,845.0,144305,83998,0.5821000000000001,0.3197536712458593,855.1450000000001,834.4929999999999,849.23
2004-10-12,LT,836.2,850.0,850.0,835.0,117197,60853,0.5192,-1.2867430055483409,853.6899999999999,835.255,839.11
2004-10-14,LT,853.25,843.9,860.0,839.0,226247,131478,0.5811000000000001,2.03898588854341,853.43,836.107,848.6
2004-10-15,LT,841.0,857.8,873.5,838.0,443349,184610,0.4164,-1.4356870788162943,850.0049999999999,836.763,858.02
2004-10-18,LT,838.0,847.0,850.0,835.25,179499,74947,0.4175,-0.3567181926278251,846.0899999999999,837.303,840.74
2004-10-19,LT,842.75,844.8,846.5,836.1,241331,155586,0.6447,0.5668257756563211,844.1200000000001,838.046,841.34
2004-10-20,LT,838.45,846.5,846.5,836.0,96848,49296,0.509,-0.510234351824379,843.2049999999999,839.328,840.73
2004-10-21,LT,820.75,838.0,838.0,816.35,388309,210330,0.5417000000000001,-2.11103822529668,840.405,840.28,822.52
2004-10-25,LT,830.35,824.7,836.8,812.5,417347,101116,0.2423,1.1696618946085868,839.225,841.56,824.47
2004-10-26,LT,804.3,835.0,835.0,795.0,736027,390948,0.5312,-3.1372312880110886,835.2149999999999,842.052,805.68
2004-10-27,LT,795.55,809.8,818.45,790.35,245495,104313,0.4249,-1.0879025239338591,830.0600000000001,842.2320000000001,803.77
2004-10-28,LT,810.35,799.75,821.5,798.0,281507,126729,0.4502,1.860348186789018,827.475,842.99,810.46
2004-10-29,LT,830.25,817.45,835.5,805.0,213235,67385,0.316,2.4557290059850745,825.175,843.4069999999999,820.15
2004-11-01,LT,833.95,827.0,836.35,816.0,161253,63413,0.3933,0.4456489009334596,824.4699999999999,844.128,828.2
2004-11-02,LT,820.65,839.85,839.85,816.3,243763,145899,0.5985,-1.5948198333233463,822.735,844.5210000000001,822.78
2004-11-03,LT,831.2,822.0,832.0,821.0,159689,102654,0.6428,1.285566319380993,821.5799999999999,844.6439999999999,829.51
2004-11-04,LT,825.05,831.0,834.8,822.0,89865,48225,0.5366,-0.7398941289701755,820.24,844.453,826.47
2004-11-05,LT,842.2,827.0,847.0,825.0,160724,73860,0.4595,2.078661899278833,822.385,845.0379999999999,837.76
2004-11-08,LT,851.85,843.0,860.0,840.0,242025,157284,0.6498999999999999,1.1458085965328824,824.5350000000001,845.7320000000001,853.38
2004-11-09,LT,854.15,846.0,858.0,840.25,237027,178435,0.7528,0.2700005869577859,829.5200000000001,846.404,851.8
2004-11-10,LT,852.25,860.0,860.0,844.55,160185,110218,0.6881,-0.2224433647485812,835.1899999999999,846.786,851.66
2004-11-11,LT,855.45,856.0,860.0,840.0,213185,106182,0.4981,0.3754766793781172,839.7,846.415,852.39
2004-11-12,LT,858.35,859.9,869.0,856.0,53701,34006,0.6332,0.3390028639897124,842.51,846.3789999999999,858.7
2004-11-16,LT,858.8,859.0,872.45,854.2,303791,151276,0.498,0.0524261664822001,844.9950000000001,846.3430000000001,864.58
2004-11-17,LT,848.5,841.05,867.0,841.05,162618,96813,0.5953,-1.199347927340466,847.78,846.21,854.27
2004-11-18,LT,861.05,856.0,865.0,849.0,106381,57670,0.5421,1.479080730701221,850.765,846.304,855.95
2004-11-19,LT,848.6,866.85,866.85,844.0,131811,78955,0.599,-1.4459090645142505,853.1200000000001,846.199,850.59
2004-11-22,LT,846.35,859.7,859.7,831.35,52015,20026,0.385,-0.2651425877916558,853.5350000000001,846.16,843.98
2004-11-23,LT,850.7,850.0,854.95,838.1,129543,78966,0.6096,0.5139717610917582,853.4200000000001,846.182,847.26
2004-11-24,LT,860.85,854.35,864.3,845.05,154683,113750,0.7354,1.1931350652403916,854.0899999999999,846.584,853.82
2004-11-25,LT,875.4,861.0,878.0,857.0,267647,187889,0.7020000000000001,1.6901899285589828,856.4050000000001,847.204,870.89
2004-11-29,LT,880.75,870.0,887.0,854.0,261303,156571,0.5992000000000001,0.611149188942206,858.9350000000001,848.035,875.95
2004-11-30,LT,903.9,886.0,913.7,871.0,517005,287844,0.5568,2.6284416690320667,863.49,849.183,897.78
2004-12-01,LT,922.5,900.2,936.9,890.15,725464,298154,0.411,2.0577497510786635,869.86,850.552,916.63
2004-12-02,LT,954.05,920.0,984.0,920.0,1002971,563397,0.5617,3.420054200542011,880.415,852.411,965.1
2004-12-03,LT,997.35,955.25,1004.9,955.25,1580856,949214,0.6004,4.538546197788373,894.0450000000001,855.253,990.07
2004-12-06,LT,958.2,1000.0,1009.9,950.05,624145,314708,0.5042,-3.925402316137761,905.005,856.9839999999999,971.98
2004-12-07,LT,915.35,979.9,979.9,906.65,569509,295982,0.5197,-4.4719265289083765,911.905,858.133,934.29
2004-12-08,LT,913.75,920.0,946.0,910.3,477727,172049,0.3601,-0.174796525919052,918.2099999999998,858.9169999999999,930.21
2004-12-09,LT,904.95,921.8,934.0,900.0,492987,206331,0.4185,-0.9630642954856272,922.62,859.528,916.65
2004-12-10,LT,906.15,915.8,925.1,901.0,427305,175234,0.4100999999999999,0.1326040112713311,925.695,860.4989999999999,909.51
2004-12-13,LT,908.15,910.0,920.0,906.15,288209,139276,0.4832,0.2207140098217763,928.4349999999998,861.6469999999999,910.73
2004-12-14,LT,910.0,910.0,918.0,907.15,245445,137214,0.559,0.2037108407201504,929.0449999999998,862.73,912.44
2004-12-15,LT,944.85,918.9,964.0,910.0,715287,278703,0.3896,3.829670329670343,931.28,864.122,941.76
2004-12-16,LT,990.3,948.0,995.95,948.0,1215995,557815,0.4587,4.81028734719795,934.905,866.385,980.47
2004-12-17,LT,940.85,990.0,995.0,931.2,684152,297284,0.4345,-4.993436332424506,929.255,867.953,960.44
2004-12-20,LT,979.8,955.0,990.0,940.0,722230,330054,0.457,4.139873518626769,931.415,870.597,974.52
2004-12-21,LT,978.9,994.0,994.0,959.0,664247,294778,0.4438,-0.0918554807103455,937.77,873.2,974.44
2004-12-22,LT,973.65,985.0,986.0,960.0,395827,193356,0.4885,-0.5363162733680649,943.76,875.83,971.0
2004-12-23,LT,980.3,983.8,984.95,973.0,184348,80764,0.4381,0.6829969701638072,951.295,878.548,978.64
2004-12-24,LT,977.8,984.9,999.0,973.05,354757,131575,0.3709,-0.2550239722533876,958.46,881.1620000000001,987.47
2004-12-27,LT,991.55,975.0,996.0,972.0,307422,129512,0.4213,1.4062180404990745,966.8,884.2689999999999,989.75
2004-12-28,LT,1004.2,982.0,1010.0,982.0,413819,194868,0.4709,1.2757803439060078,976.22,887.288,1001.52
2004-12-29,LT,989.0,1004.0,1021.0,985.0,251025,88795,0.3536999999999999,-1.5136427006572473,980.635,890.248,999.95
2004-12-30,LT,990.55,993.95,1000.0,967.0,347903,181487,0.5217,0.1567239635995809,980.66,893.299,982.31
2004-12-31,LT,984.55,991.0,999.75,980.0,134789,34565,0.2564,-0.6057240926757856,985.03,896.135,990.95
2005-01-03,LT,976.8,999.0,999.0,965.65,370996,213235,0.5748,-0.7871616474531495,984.73,898.9019999999999,979.86
2005-01-04,LT,974.2,980.0,989.0,972.0,154950,70727,0.4565,-0.2661752661752614,984.26,901.971,980.93
2005-01-05,LT,959.25,975.0,994.0,946.8,397230,191454,0.482,-1.5345924861424831,982.82,904.549,971.52
2005-01-06,LT,939.95,959.9,960.0,936.5,211195,92828,0.4395,-2.0119885327078424,978.785,907.262,944.53
2005-01-07,LT,974.5,941.0,980.0,941.0,291061,164253,0.5643,3.675727432310216,978.455,910.841,963.27
2005-01-10,LT,972.7,976.0,989.85,970.2,136304,65946,0.4838,-0.1847101077475543,976.57,914.088,980.03
2005-01-11,LT,939.0,970.0,979.0,937.5,229263,145325,0.6339,-3.4645831191528758,970.05,916.263,947.58
2005-01-12,LT,922.85,940.0,961.0,905.3,313901,132961,0.4236,-1.7199148029818925,963.435,918.041,935.1
2005-01-13,LT,919.3,930.0,935.0,909.9,422065,239556,0.5676,-0.3846778999837541,956.31,920.014,923.44
2005-01-14,LT,908.7,906.25,930.0,905.1,292349,183068,0.6262,-1.1530512346350386,948.725,921.564,919.12
2005-01-17,LT,919.05,916.85,922.9,906.0,317083,241192,0.7606999999999999,1.1389897655992076,942.95,923.444,918.98
2005-01-18,LT,920.4,921.0,923.6,908.4,431130,308185,0.7148000000000001,0.1468908111637024,937.57,925.008,918.59
2005-01-19,LT,926.05,921.1,932.25,918.0,145485,80596,0.554,0.6138635375923407,934.25,926.492,923.42
2005-01-20,LT,952.7,925.0,957.0,910.0,206959,83050,0.4013,2.8778143728740435,935.525,928.463,935.09
2005-01-24,LT,916.6,964.0,964.0,910.5,329927,100433,0.3044,-3.789230607746408,929.735,929.75,925.32
2005-01-25,LT,909.4,920.0,924.0,901.6,271380,115667,0.4261999999999999,-0.7855116735762668,923.405,930.829,913.17
2005-01-27,LT,912.7,890.0,922.5,890.0,351830,200171,0.5689000000000001,0.362876621948538,920.775,931.916,913.95
2005-01-28,LT,965.3,919.9,984.35,916.15,539002,329684,0.6117,5.763120411964495,925.02,934.046,947.97
2005-01-31,LT,1005.25,970.0,1010.0,965.85,672663,433428,0.6443000000000001,4.1386097586242565,933.615,937.181,993.73
2005-02-01,LT,988.0,1005.0,1005.0,970.9,364785,175493,0.4811,-1.7159910470032291,941.5449999999998,939.72,991.5
2005-02-02,LT,979.3,984.5,1000.0,975.0,151547,63126,0.4165,-0.8805668016194423,947.57,942.334,985.56
2005-02-03,LT,989.9,980.0,1009.0,980.0,397469,156917,0.3948,1.0824058000612702,954.52,945.205,994.69
2005-02-04,LT,990.45,994.0,1001.0,972.05,386647,184716,0.4777,0.0555611677947265,960.9599999999998,948.0,987.45
2005-02-07,LT,978.2,992.0,996.8,973.15,110419,47327,0.4286,-1.236811550305417,963.51,950.347,983.45
2005-02-08,LT,967.25,978.0,978.0,962.15,359468,236874,0.659,-1.1194029850746356,968.575,952.184,969.29
2005-02-09,LT,996.45,970.55,1002.0,968.0,368971,244483,0.6626000000000001,3.018867924528301,977.28,954.498,994.67
2005-02-10,LT,997.45,995.0,999.95,985.05,160175,89156,0.5566,0.1003562647398315,985.755,956.369,994.33
2005-02-11,LT,995.05,999.9,1005.0,993.0,248363,150337,0.6053000000000001,-0.2406135645897089,988.73,957.82,997.45
2005-02-14,LT,1001.4,1034.9,1034.9,992.25,221043,148832,0.6733,0.6381588864881271,988.345,958.7670000000002,1001.2
2005-02-15,LT,1003.25,1004.9,1035.0,985.0,546383,210076,0.3845,0.1847413620930771,989.87,958.885,1016.24
2005-02-16,LT,1013.1,1010.05,1028.7,1006.1,307337,132644,0.4316,0.9818091203588342,993.25,959.983,1018.63
2005-02-17,LT,1020.65,1010.0,1025.0,1001.25,387800,189780,0.4894,0.7452373901885245,996.325,962.089,1017.52
2005-02-18,LT,1025.25,1025.0,1036.5,1018.25,238572,111714,0.4683,0.4506931857149787,999.805,964.319,1026.34
2005-02-21,LT,1019.75,1011.0,1034.0,1010.0,181313,96409,0.5317000000000001,-0.5364545232869999,1003.96,966.615,1019.45
2005-02-22,LT,1067.7,1024.4,1074.95,1015.0,731280,351391,0.4805,4.702132875704823,1014.005,969.846,1048.15
2005-02-23,LT,1090.3,1070.0,1103.95,1056.0,654160,241269,0.3688,2.1166994474103085,1023.39,973.489,1090.0
2005-02-24,LT,1059.75,1094.7,1094.8,1054.0,320402,158531,0.4947999999999999,-2.8019811061175792,1029.62,976.484,1070.47
2005-02-25,LT,1082.35,1065.0,1091.7,1052.0,351857,151822,0.4315,2.132578438310917,1038.35,979.234,1073.94
2005-02-28,LT,1088.25,1080.0,1124.0,1078.1,583512,221384,0.3793999999999999,0.5451101769298416,1047.035,981.193,1103.44
2005-03-01,LT,1136.35,1124.9,1149.75,1085.0,676483,365711,0.5406000000000001,4.419940271077416,1060.345,985.103,1113.39
2005-03-02,LT,1113.8,1148.0,1148.0,1108.65,413416,192965,0.4668,-1.984423813085756,1070.415,987.783,1121.36
2005-03-03,LT,1101.65,1120.0,1135.9,1097.1,316784,149898,0.4732,-1.0908601185131817,1078.515,990.2379999999998,1114.99
2005-03-04,LT,1117.6,1114.0,1131.0,1107.0,394711,221948,0.5623,1.4478282576135593,1087.75,993.117,1120.71
2005-03-07,LT,1099.2,1133.0,1134.0,1091.25,242676,120312,0.4958,-1.646385110952031,1095.6950000000002,995.495,1111.98
2005-03-08,LT,1107.4,1105.0,1122.0,1095.0,284353,121055,0.4257,0.745997088791861,1099.665,998.087,1106.47
