date,symbol,close,open,high,low,volume,deliverable_volume,%deliverble,daily_return,ma_10,ma_50,vwap
2000-03-13,HINDLEVER,2519.2,2410.1,2549.25,2401.0,140890,0.0,0.0,6.623777881237558,2599.8299999999995,2535.493,2488.94
2000-03-14,HINDLEVER,2668.15,2540.0,2720.0,2510.0,247893,0.0,0.0,5.912591298825043,2580.225,2542.705,2630.06
2000-03-15,HINDLEVER,2881.6,2700.0,2881.6,2650.0,112981,0.0,0.0,7.999925041695555,2569.315,2554.716,2830.77
2000-03-16,HINDLEVER,2916.25,2900.1,3040.0,2850.0,216647,0.0,0.0,1.202456968350929,2579.16,2569.043,2933.29
2000-03-21,HINDLEVER,2828.6,2950.0,2980.0,2790.0,157588,0.0,0.0,-3.0055722246035144,2602.66,2579.851,2846.52
2000-03-22,HINDLEVER,2714.0,2817.0,2844.0,2602.35,155771,0.0,0.0,-4.051474227533047,2626.74,2585.8720000000003,2688.64
2000-03-23,HINDLEVER,2640.75,2700.0,2700.0,2602.0,74447,0.0,0.0,-2.698968312453942,2642.565,2590.062,2635.46
2000-03-24,HINDLEVER,2613.35,2650.0,2680.0,2581.0,84951,0.0,0.0,-1.0375840196913844,2654.67,2592.6130000000003,2610.41
2000-03-27,HINDLEVER,2505.2,2649.0,2709.0,2480.0,169319,0.0,0.0,-4.138366464499588,2664.98,2589.761,2604.67
2000-03-28,HINDLEVER,2508.25,2498.45,2550.0,2461.0,101103,0.0,0.0,0.1217467667252281,2679.535,2584.193,2504.11
2000-03-29,HINDLEVER,2480.15,2587.9,2587.9,2465.0,63303,0.0,0.0,-1.120303000099665,2675.63,2579.754,2512.25
2000-03-30,HINDLEVER,2517.4,2480.0,2548.0,2450.0,88897,0.0,0.0,1.5019252867770172,2660.555,2578.137,2492.17
2000-03-31,HINDLEVER,2412.4,2500.0,2549.0,2400.0,123249,0.0,0.0,-4.170970048462697,2613.635,2575.156,2463.81
2000-04-03,HINDLEVER,2605.4,2450.0,2605.4,2430.0,186997,0.0,0.0,8.000331619963518,2582.55,2576.685,2545.89
2000-04-04,HINDLEVER,2397.8,2609.0,2620.0,2397.0,323019,0.0,0.0,-7.968066323789047,2539.4700000000003,2574.153,2443.69
