date,symbol,close,open,high,low,volume,deliverable_volume,%deliverble,daily_return,ma_10,ma_50,vwap
2000-03-13,GRASIM,331.8,353.0,353.9,323.6,120500,0.0,0.0,-5.577689243027884,349.45500000000004,385.752,335.35
2000-03-14,GRASIM,319.2,333.0,333.0,310.0,124763,0.0,0.0,-3.797468354430389,348.995,383.37,319.47
2000-03-15,GRASIM,324.05,319.0,333.95,318.0,35328,0.0,0.0,1.5194235588972482,349.25,381.108,323.72
2000-03-16,GRASIM,318.2,320.0,330.25,315.0,88755,0.0,0.0,-1.805276963431579,346.345,378.68,320.04
2000-03-21,GRASIM,292.9,312.0,312.0,292.75,63152,0.0,0.0,-7.950974230044006,338.515,375.042,296.26
2000-03-22,GRASIM,286.85,297.0,298.0,275.0,193409,0.0,0.0,-2.065551382724462,330.155,370.523,285.48
2000-03-23,GRASIM,277.45,289.0,289.0,275.05,72876,0.0,0.0,-3.276974028237767,323.785,366.033,279.46
2000-03-24,GRASIM,270.6,275.0,275.0,267.05,33766,0.0,0.0,-2.4689133177148936,314.355,361.959,270.48
2000-03-27,GRASIM,277.6,270.0,284.5,269.0,51697,0.0,0.0,2.5868440502586854,305.005,358.34200000000004,277.49
2000-03-28,GRASIM,281.0,266.0,287.0,266.0,108072,0.0,0.0,1.2247838616714637,297.96500000000003,354.915,276.23
2000-03-29,GRASIM,287.05,284.0,293.9,280.0,61420,0.0,0.0,2.153024911032042,293.49,351.957,284.87
2000-03-30,GRASIM,285.7,281.5,288.7,280.0,44580,0.0,0.0,-0.4703013412297618,290.14,348.653,283.69
2000-03-31,GRASIM,307.45,275.0,308.6,275.0,85184,0.0,0.0,7.612880644032205,288.48,346.17600000000004,297.99
2000-04-03,GRASIM,325.85,324.75,332.05,308.0,143111,0.0,0.0,5.98471296145715,289.245,344.314,324.98
2000-04-04,GRASIM,319.85,311.0,340.0,302.0,202467,0.0,0.0,-1.8413380389749932,291.94,342.2,316.38
2000-04-05,GRASIM,339.4,337.9,343.65,316.5,80631,0.0,0.0,6.112240112552736,297.19500000000005,340.79900000000004,328.7
2000-04-06,GRASIM,335.3,339.0,342.0,319.0,62190,0.0,0.0,-1.2080141426045854,302.98,339.202,330.28
2000-04-07,GRASIM,361.35,338.0,362.15,336.0,114812,0.0,0.0,7.769161944527303,312.055,338.635,354.03
2000-04-10,GRASIM,390.3,366.0,390.3,366.0,151348,0.0,0.0,8.011623080116227,323.325,338.48800000000006,382.81
2000-04-11,GRASIM,389.0,400.0,400.0,370.0,69114,0.0,0.0,-0.3330771201639826,334.125,338.56,382.38
2000-04-12,GRASIM,361.35,378.1,385.0,360.0,46354,0.0,0.0,-7.107969151670945,341.555,338.097,367.57
2000-04-13,GRASIM,364.0,354.0,369.0,340.0,93413,0.0,0.0,0.7333610073336105,349.38500000000005,338.06199999999995,354.53
2000-04-17,GRASIM,356.25,345.0,379.75,345.0,249538,0.0,0.0,-2.1291208791208827,354.265,337.805,362.89
2000-04-18,GRASIM,367.05,362.0,375.65,355.6,93523,0.0,0.0,3.0315789473684296,358.385,337.635,364.88
2000-04-19,GRASIM,371.7,367.0,378.0,365.0,126216,0.0,0.0,1.266857376379238,363.5700000000001,337.598,371.33
2000-04-20,GRASIM,377.9,368.05,384.0,361.55,86544,0.0,0.0,1.668011837503358,367.42,337.69,370.91
2000-04-24,GRASIM,377.3,393.0,393.0,376.0,86267,0.0,0.0,-0.1587721619475957,371.62,337.19699999999995,381.56
2000-04-25,GRASIM,376.75,371.0,382.9,363.0,229697,0.0,0.0,-0.1457725947521915,373.16,336.584,374.98
2000-04-26,GRASIM,363.75,385.0,385.0,357.15,376787,0.0,0.0,-3.450564034505643,370.505,335.837,370.26
2000-04-27,GRASIM,340.95,357.0,358.2,334.65,412820,0.0,0.0,-6.268041237113408,365.7,334.935,343.27
2000-04-28,GRASIM,354.75,335.15,368.0,330.05,198089,0.0,0.0,4.047514298284205,365.04,334.654,349.95
2000-05-02,GRASIM,327.85,364.7,370.0,321.5,140657,0.0,0.0,-7.582804792107112,361.425,334.097,339.11
2000-05-03,GRASIM,321.85,306.0,330.9,306.0,59253,0.0,0.0,-1.8301052310507824,357.985,333.224,320.48
2000-05-04,GRASIM,311.4,319.0,329.95,303.1,58853,0.0,0.0,-3.2468541245922133,352.42,332.30400000000003,314.68
2000-05-05,GRASIM,274.25,312.0,312.0,274.05,220832,0.0,0.0,-11.929993577392416,342.675,330.875,288.86
2000-05-08,GRASIM,241.35,261.0,271.0,241.35,186551,0.0,0.0,-11.996353691886965,329.02000000000004,329.341,246.97
2000-05-09,GRASIM,242.0,225.3,244.0,222.05,224530,0.0,0.0,0.269318417236386,315.49,328.326,235.29
2000-05-10,GRASIM,227.3,247.95,249.9,222.65,158863,0.0,0.0,-6.07438016528925,300.545,327.17,236.29
2000-05-11,GRASIM,227.15,215.55,235.0,215.55,148454,0.0,0.0,-0.0659920809502834,286.885,326.032,228.3
2000-05-12,GRASIM,220.1,230.9,233.0,219.0,147159,0.0,0.0,-3.1036759850319173,274.8,324.347,223.7
2000-05-15,GRASIM,220.5,217.05,233.0,215.0,167047,0.0,0.0,0.1817355747387505,261.375,322.18300000000005,223.14
2000-05-16,GRASIM,220.9,225.0,225.4,219.5,106844,0.0,0.0,0.181405895691622,250.68,320.125,221.66
2000-05-17,GRASIM,237.65,225.0,246.95,225.0,116780,0.0,0.0,7.582616568583078,242.26,318.448,234.91
2000-05-18,GRASIM,232.7,234.0,246.0,231.3,76983,0.0,0.0,-2.0828950136755786,234.39,316.157,238.36
2000-05-19,GRASIM,232.4,233.0,238.45,230.0,82927,0.0,0.0,-0.1289213579716341,230.205,313.38100000000003,233.8
2000-05-22,GRASIM,226.45,231.8,232.0,224.5,77284,0.0,0.0,-2.5602409638554318,228.715,310.501,228.63
2000-05-23,GRASIM,221.05,240.0,240.0,219.2,45339,0.0,0.0,-2.3846323691764093,226.62,308.099,224.03
2000-05-24,GRASIM,231.0,220.0,232.75,214.25,45360,0.0,0.0,4.50124406242931,226.99,305.42100000000005,227.81
2000-05-25,GRASIM,257.7,232.7,258.75,231.0,372748,0.0,0.0,11.558441558441546,230.045,303.153,254.92
2000-05-26,GRASIM,288.65,261.7,288.65,258.1,302143,0.0,0.0,12.010089251067123,236.9,301.898,277.03
2000-05-29,GRASIM,290.65,299.0,311.75,285.1,160532,0.0,0.0,0.6928806513078145,243.915,301.075,298.94
2000-05-30,GRASIM,283.3,291.0,291.05,278.2,111809,0.0,0.0,-2.528814725614992,250.155,300.357,283.74
